customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel,customer_segment
C102241,Vihaan Gupta,Male,18.0,Hyderabad,Telangana,2025-04-29,Instagram,Premium
C102242,Kavya Varma,Female,29.0,Pune,Maharashtra,2024-11-26,Referral,Standard
C102243,Nikhil Varma,Female,30.0,Delhi,Delhi,2024-03-22,Instagram,Standard
C102244,Vihaan Sharma,Female,53.0,Bengaluru,Karnataka,2025-06-02,Google Ads,Standard
C102245,Meera Das,Female,43.0,Kolkata,West Bengal,2025-08-30,Email,Standard
C102246,Aarav Patel,Female,38.0,Bengaluru,Karnataka,2025-02-24,Google Ads,Premium
C102247,Nikhil Patel,Female,40.0,Delhi,Delhi,2024-05-08,Google Ads,Premium
C102248,Vihaan Varma,Female,63.0,Kakinada,Andhra Pradesh,2024-04-23,Instagram,Standard
C102249,Rohan Varma,Male,63.0,Hyderabad,Telangana,2024-11-05,Email,Standard
C102250,Kiran Kumar,Male,19.0,Mumbai,Maharashtra,2025-01-04,Referral,Premium
C102251,Priya Patel,Male,58.0,Delhi,Delhi,2025-02-07,Organic Search,Premium
C102252,Aarav Sharma,Female,35.0,Pune,Maharashtra,2024-06-26,Referral,Premium
C102253,Arjun Rao,Male,54.0,Mumbai,Maharashtra,2024-12-31,YouTube,Standard
C102254,Kavya Singh,Male,65.0,Kakinada,Andhra Pradesh,2024-08-03,Google Ads,Basic
C102255,Kavya Gupta,Female,42.0,Hyderabad,Telangana,2025-05-15,Organic Search,Premium
C102256,Sanjay Naidu,Female,47.0,Kakinada,Andhra Pradesh,2025-08-04,Google Ads,Standard
C102257,Aarav Reddy,Male,38.0,Pune,Maharashtra,2025-04-21,Google Ads,Standard
C102258,Arjun Naidu,Male,21.0,Hyderabad,Telangana,2024-01-01,Organic Search,Basic
C102259,Nikhil Naidu,Female,19.0,Bengaluru,Karnataka,2025-12-25,YouTube,Standard
C102260,Priya Singh,Male,35.0,Bengaluru,Karnataka,2024-01-18,Organic Search,Premium
C102261,Aditya Patel,Male,57.0,Mumbai,Maharashtra,2025-12-30,Google Ads,Standard
C102262,Sanjay Das,Male,34.0,Delhi,Delhi,2024-01-24,Referral,Premium
C102263,Kavya Varma,Male,38.0,Kolkata,West Bengal,2025-01-12,Instagram,Premium
C102264,Aarav Rao,Female,43.0,Delhi,Delhi,2024-03-18,Email,Standard
C102265,Kiran Gupta,Male,33.0,Ahmedabad,Gujarat,2024-03-10,Google Ads,Standard
C102266,Sai Naidu,Female,41.0,Mumbai,Maharashtra,2025-05-13,Google Ads,Premium
C102267,Arjun Naidu,Male,,Mumbai,Maharashtra,2025-06-15,Instagram,Standard
C102268,Nikhil Singh,Male,58.0,Mumbai,Maharashtra,2024-03-27,YouTube,Basic
C102269,Sai Naidu,Male,54.0,Delhi,Delhi,2025-12-13,Instagram,Standard
C102270,Aditya Naidu,Female,57.0,Visakhapatnam,Andhra Pradesh,2024-08-21,Google Ads,Premium
C102271,Aditya Das,Male,43.0,Mumbai,Maharashtra,2024-08-20,Instagram,Standard
C102272,Kavya Varma,Male,51.0,Mumbai,Maharashtra,2024-08-04,Referral,Premium
C102273,Meera Patel,Male,25.0,Kakinada,Andhra Pradesh,2024-12-02,Instagram,Basic
C102274,Ananya Das,Female,25.0,Kolkata,West Bengal,2024-05-09,Organic Search,Standard
C102275,Divya Varma,Male,62.0,Bengaluru,Karnataka,2024-11-06,Google Ads,Premium
C102276,Aarav Das,Female,46.0,Visakhapatnam,Andhra Pradesh,2024-06-02,Instagram,Basic
C102277,Sai Rao,Female,23.0,Bengaluru,Karnataka,2024-02-07,Instagram,Basic
C102278,Arjun Gupta,Female,37.0,Bengaluru,Karnataka,2024-09-26,Google Ads,Standard
C102279,Rohan Patel,Female,64.0,Chennai,Tamil Nadu,2025-05-05,Email,Standard
C102280,Ananya Gupta,Male,19.0,Kolkata,West Bengal,2025-07-11,Instagram,Standard
C102281,Priya Naidu,Female,39.0,Bengaluru,Karnataka,2024-09-14,Email,Basic
C102282,Aarav Rao,Female,58.0,Ahmedabad,Gujarat,2024-08-24,Google Ads,Standard
C102283,Rohan Rao,Male,63.0,Bengaluru,Karnataka,2025-07-28,Instagram,Basic
C102284,Arjun Gupta,Female,35.0,Ahmedabad,Gujarat,2025-05-12,Google Ads,Standard
C102285,Ananya Reddy,Male,61.0,Hyderabad,Telangana,2025-08-30,Referral,Basic
C102286,Kiran Das,Female,52.0,Chennai,Tamil Nadu,2025-10-23,Google Ads,Premium
C102287,Ananya Singh,Female,37.0,Kolkata,West Bengal,2025-08-22,Referral,Basic
C102288,Sanjay Varma,Female,55.0,Mumbai,Maharashtra,2025-11-14,Organic Search,Basic
C102289,Aditya Sharma,Male,56.0,Kolkata,West Bengal,2024-10-31,Instagram,Basic
C102290,Sanjay Das,Female,,Kolkata,West Bengal,2024-10-15,Google Ads,Basic
C102291,Sanjay Patel,Female,22.0,Kolkata,West Bengal,2024-08-22,Google Ads,Basic
C102292,Rohan Rao,Male,55.0,Delhi,Delhi,2024-06-20,Google Ads,Standard
C102293,Sanjay Patel,Female,21.0,Ahmedabad,Gujarat,2025-06-30,Google Ads,Standard
C102294,Sanjay Patel,Female,55.0,Ahmedabad,Gujarat,2025-06-05,Referral,Basic
C102295,Priya Sharma,Female,35.0,Delhi,Delhi,2025-08-08,Referral,Standard
C102296,Sai Reddy,Other,51.0,Ahmedabad,Gujarat,2024-05-02,Email,Standard
C102297,Arjun Das,Male,47.0,Kakinada,Andhra Pradesh,2024-12-24,Instagram,Standard
C102298,Aarav Naidu,Male,19.0,Visakhapatnam,Andhra Pradesh,2024-06-11,Referral,Basic
C102299,Vihaan Das,Male,18.0,Ahmedabad,Gujarat,2025-10-13,Organic Search,Premium
C102300,Priya Varma,Male,48.0,Ahmedabad,Gujarat,2024-07-14,Google Ads,Standard
C102301,Ananya Das,Male,42.0,Visakhapatnam,Andhra Pradesh,2024-04-15,Email,Standard
C102302,Aditya Das,Female,20.0,Mumbai,Maharashtra,2025-02-20,Referral,Basic
C102303,Kiran Naidu,Male,64.0,Ahmedabad,Gujarat,2025-10-03,Referral,Standard
C102304,Aditya Gupta,Female,29.0,Bengaluru,Karnataka,2025-10-30,Instagram,Standard
C102305,Rohan Varma,Male,59.0,Delhi,Delhi,2024-03-11,Email,Premium
C102306,Rahul Kumar,Male,23.0,Kakinada,Andhra Pradesh,2024-08-25,Referral,Standard
C102307,Sneha Das,Female,29.0,Mumbai,Maharashtra,2024-04-22,Instagram,Basic
C102308,Vihaan Naidu,Female,43.0,Visakhapatnam,Andhra Pradesh,2024-08-12,Instagram,Standard
C102309,Priya Gupta,Male,43.0,Chennai,Tamil Nadu,2025-01-24,Instagram,Standard
C102310,Kiran Das,Female,46.0,Mumbai,Maharashtra,2024-07-23,Referral,Standard
C102311,Sai Naidu,Female,26.0,Hyderabad,Telangana,2024-02-19,Instagram,Standard
C102312,Divya Singh,Male,30.0,Pune,Maharashtra,2025-01-07,Organic Search,Basic
C102313,Aarav Kumar,Male,30.0,Chennai,Tamil Nadu,2024-02-08,YouTube,Standard
C102314,Sanjay Gupta,Female,39.0,Pune,Maharashtra,2024-06-14,YouTube,Premium
C102315,Sai Singh,Male,62.0,Hyderabad,Telangana,2024-01-01,Google Ads,Standard
C102316,Priya Varma,Female,40.0,Mumbai,Maharashtra,2024-03-04,Referral,Standard
C102317,Aditya Sharma,Female,65.0,Hyderabad,Telangana,2024-11-14,Organic Search,Standard
C102318,Aditya Patel,Male,30.0,Delhi,Delhi,2025-09-13,Email,Standard
C102319,Aditya Das,Female,29.0,Kakinada,Andhra Pradesh,2025-07-19,Google Ads,Basic
C102320,Ananya Singh,Male,22.0,Bengaluru,Karnataka,2024-03-13,Organic Search,Basic
C102321,Kiran Das,Male,28.0,Kolkata,West Bengal,2024-01-26,Referral,Premium
C102322,Sneha Patel,Male,32.0,Hyderabad,Telangana,2024-09-03,Organic Search,Standard
C102323,Sneha Singh,Male,36.0,Pune,Maharashtra,2025-04-21,YouTube,Standard
C102324,Priya Gupta,Male,52.0,Kakinada,Andhra Pradesh,2025-06-29,YouTube,Basic
C102325,Aditya Das,Male,39.0,Delhi,Delhi,2025-08-23,Referral,Standard
C102326,Kiran Varma,Female,50.0,Bengaluru,Karnataka,2024-09-06,Instagram,Premium
C102327,Rahul Varma,Male,22.0,Pune,Maharashtra,2024-05-02,Email,Standard
C102328,Rohan Reddy,Male,63.0,Mumbai,Maharashtra,2024-01-20,Email,Standard
C102329,Aditya Patel,Female,25.0,Visakhapatnam,Andhra Pradesh,2024-04-17,Referral,Standard
C102330,Sneha Gupta,Male,19.0,Visakhapatnam,Andhra Pradesh,2024-02-17,Google Ads,Basic
C102331,Sanjay Sharma,Female,38.0,Kolkata,West Bengal,2025-09-20,Referral,Standard
C102332,Rahul Das,Female,49.0,Kolkata,West Bengal,2024-07-14,Referral,Premium
C102333,Aarav Sharma,Male,29.0,Kolkata,West Bengal,2025-08-23,YouTube,Premium
C102334,Sneha Das,Male,25.0,Ahmedabad,Gujarat,2025-02-07,Organic Search,Standard
C102335,Rahul Naidu,Male,58.0,Chennai,Tamil Nadu,2025-01-28,Google Ads,Premium
C102336,Ananya Das,Male,57.0,Kakinada,Andhra Pradesh,2024-11-27,Referral,Standard
C102337,Nikhil Rao,Female,54.0,Delhi,Delhi,2025-08-21,Referral,Premium
C102338,Vihaan Gupta,Female,28.0,Hyderabad,Telangana,2024-02-01,Referral,Standard
C102339,Sai Sharma,Female,43.0,Kolkata,West Bengal,2024-03-08,Instagram,Standard
C102340,Vihaan Patel,Male,51.0,Kolkata,West Bengal,2024-11-05,Email,Standard
C102341,Aditya Das,Female,38.0,Kakinada,Andhra Pradesh,2024-10-14,Organic Search,Basic
C102342,Sai Das,Male,26.0,Delhi,Delhi,2025-02-02,Referral,Basic
C102343,Ananya Rao,Female,57.0,Chennai,Tamil Nadu,2025-06-22,YouTube,Standard
C102344,Priya Singh,Female,63.0,Pune,Maharashtra,2025-03-04,YouTube,Standard
C102345,Aditya Singh,Male,25.0,Delhi,Delhi,2024-07-06,Organic Search,Standard
C102346,Aarav Gupta,Male,51.0,Ahmedabad,Gujarat,2024-08-26,YouTube,Standard
C102347,Sai Singh,Male,60.0,Chennai,Tamil Nadu,2025-07-03,Referral,Basic
C102348,Sanjay Varma,Female,43.0,Ahmedabad,Gujarat,2024-05-27,YouTube,Standard
C102349,Kiran Rao,Male,20.0,Chennai,Tamil Nadu,2025-01-03,YouTube,Premium
C102350,Priya Singh,Female,51.0,Mumbai,Maharashtra,2025-01-28,Email,Standard
C102351,Meera Das,Female,62.0,Kakinada,Andhra Pradesh,2025-07-01,Instagram,Basic
C102352,Arjun Gupta,Male,30.0,Pune,Maharashtra,2025-06-05,Instagram,Standard
C102353,Nikhil Das,Female,24.0,Ahmedabad,Gujarat,2024-12-05,Referral,Standard
C102354,Rahul Sharma,Male,30.0,Pune,Maharashtra,2024-08-13,Organic Search,Standard
C102355,Ananya Gupta,Male,56.0,Delhi,Delhi,2024-09-25,Referral,Standard
C102356,Kavya Reddy,Female,44.0,Kakinada,Andhra Pradesh,2024-10-27,Organic Search,Standard
C102357,Arjun Sharma,Male,18.0,Delhi,Delhi,2024-06-09,Organic Search,Standard
C102358,Ananya Patel,Female,46.0,Kakinada,Andhra Pradesh,2025-04-01,Instagram,Premium
C102359,Ananya Singh,Other,,Chennai,Tamil Nadu,2024-06-01,Instagram,Standard
C102360,Nikhil Rao,Male,26.0,Hyderabad,Telangana,2025-04-18,Email,Premium
C102361,Kavya Rao,Female,46.0,Hyderabad,Telangana,2025-07-02,Google Ads,Basic
C102362,Divya Singh,Male,28.0,Kakinada,Andhra Pradesh,2025-12-03,YouTube,Standard
C102363,Divya Gupta,Female,18.0,Pune,Maharashtra,2024-03-27,Organic Search,Premium
C102364,Kiran Sharma,Other,37.0,Delhi,Delhi,2025-07-08,Google Ads,Basic
C102365,Aarav Sharma,Female,55.0,Visakhapatnam,Andhra Pradesh,2024-03-03,Referral,Standard
C102366,Rohan Rao,Female,50.0,Kolkata,West Bengal,2024-09-03,Organic Search,Standard
C102367,Arjun Patel,Male,22.0,Kolkata,West Bengal,2024-05-08,Organic Search,Standard
C102368,Kiran Gupta,Female,26.0,Kolkata,West Bengal,2024-04-28,Referral,Standard
C102369,Sai Reddy,Male,43.0,Bengaluru,Karnataka,2024-05-08,YouTube,Standard
C102370,Arjun Das,Female,33.0,Hyderabad,Telangana,2024-02-02,Referral,Standard
C102371,Vihaan Kumar,Male,33.0,Ahmedabad,Gujarat,2025-08-23,Instagram,Standard
C102372,Kavya Naidu,Male,38.0,Hyderabad,Telangana,2024-02-14,Referral,Standard
C102373,Arjun Reddy,Male,54.0,Ahmedabad,Gujarat,2024-10-17,Organic Search,Basic
C102374,Aditya Varma,Male,45.0,Bengaluru,Karnataka,2025-05-25,YouTube,Basic
C102375,Rahul Reddy,Male,58.0,Mumbai,Maharashtra,2025-12-23,Instagram,Standard
C102376,Kavya Rao,Male,22.0,Ahmedabad,Gujarat,2025-09-15,Google Ads,Standard
C102377,Rohan Patel,Female,40.0,Kolkata,West Bengal,2024-04-10,Referral,Standard
C102378,Nikhil Das,Female,44.0,Ahmedabad,Gujarat,2025-12-22,Organic Search,Basic
C102379,Rahul Sharma,Male,54.0,Kolkata,West Bengal,2025-04-22,Email,Premium
C102380,Kiran Kumar,Female,42.0,Hyderabad,Telangana,2024-05-11,Google Ads,Basic
C102381,Vihaan Singh,Male,61.0,Visakhapatnam,Andhra Pradesh,2024-11-23,Organic Search,Basic
C102382,Ananya Das,Female,58.0,Mumbai,Maharashtra,2025-11-01,Email,Standard
C102383,Divya Naidu,Male,51.0,Bengaluru,Karnataka,2024-10-13,Organic Search,Basic
C102384,Aditya Naidu,Female,37.0,Visakhapatnam,Andhra Pradesh,2024-05-14,Organic Search,Standard
C102385,Divya Sharma,Male,33.0,Bengaluru,Karnataka,2025-09-30,Instagram,Standard
C102386,Kiran Varma,Male,43.0,Pune,Maharashtra,2025-11-26,YouTube,Basic
C102387,Divya Varma,Female,40.0,Chennai,Tamil Nadu,2025-12-13,Google Ads,Standard
C102388,Sneha Naidu,Female,19.0,Ahmedabad,Gujarat,2025-11-28,YouTube,Premium
C102389,Nikhil Singh,Female,29.0,Hyderabad,Telangana,2025-09-29,Instagram,Standard
C102390,Meera Naidu,Male,58.0,Bengaluru,Karnataka,2024-11-27,Organic Search,Standard
C102391,Rohan Reddy,Female,40.0,Chennai,Tamil Nadu,2024-05-20,Google Ads,Standard
C102392,Divya Rao,Female,63.0,Chennai,Tamil Nadu,2025-03-26,Instagram,Standard
C102393,Priya Gupta,Male,29.0,Ahmedabad,Gujarat,2024-06-10,YouTube,Standard
C102394,Aditya Sharma,Male,64.0,Kolkata,West Bengal,2024-12-11,Google Ads,Standard
C102395,Nikhil Kumar,Male,56.0,Bengaluru,Karnataka,2025-04-23,Instagram,Standard
C102396,Aarav Naidu,Male,35.0,Kakinada,Andhra Pradesh,2025-11-22,Organic Search,Standard
C102397,Rahul Singh,Male,47.0,Chennai,Tamil Nadu,2024-07-30,Google Ads,Standard
C102398,Nikhil Das,Male,65.0,Kakinada,Andhra Pradesh,2024-07-02,Referral,Basic
C102399,Aarav Das,Female,48.0,Kakinada,Andhra Pradesh,2025-06-20,YouTube,Premium
C102400,Meera Rao,Female,62.0,Hyderabad,Telangana,2024-01-05,Referral,Premium
C102401,Aarav Gupta,Female,23.0,Pune,Maharashtra,2025-02-17,Instagram,Basic
C102402,Nikhil Varma,Female,25.0,Chennai,Tamil Nadu,2025-06-28,Email,Standard
C102403,Rohan Kumar,Male,18.0,Chennai,Tamil Nadu,2025-02-06,Email,Standard
C102404,Priya Patel,Female,33.0,Delhi,Delhi,2024-10-07,Instagram,Standard
C102405,Sneha Naidu,Female,55.0,Pune,Maharashtra,2025-08-27,Referral,Standard
C102406,Sneha Gupta,Female,64.0,Chennai,Tamil Nadu,2024-09-27,Google Ads,Premium
C102407,Rohan Sharma,Male,44.0,Bengaluru,Karnataka,2025-06-02,Instagram,Basic
C102408,Kavya Gupta,Female,38.0,Mumbai,Maharashtra,2024-12-04,Google Ads,Premium
C102409,Rohan Rao,Female,62.0,Bengaluru,Karnataka,2024-01-20,YouTube,Basic
C102410,Arjun Gupta,Female,46.0,Visakhapatnam,Andhra Pradesh,2025-01-22,Google Ads,Basic
C102411,Rohan Naidu,Female,43.0,Kolkata,West Bengal,2024-02-06,Google Ads,Premium
C102412,Aditya Rao,Female,22.0,Delhi,Delhi,2025-11-10,YouTube,Basic
C102413,Aditya Gupta,Female,28.0,Delhi,Delhi,2025-03-15,Google Ads,Standard
C102414,Sanjay Reddy,Female,51.0,Hyderabad,Telangana,2024-09-28,YouTube,Basic
C102415,Kiran Sharma,Female,51.0,Mumbai,Maharashtra,2024-12-20,Organic Search,Standard
C102416,Nikhil Reddy,Female,41.0,Kakinada,Andhra Pradesh,2025-03-28,Referral,Standard
C102417,Divya Varma,Male,51.0,Hyderabad,Telangana,2024-07-08,Google Ads,Standard
C102418,Divya Rao,Female,51.0,Bengaluru,Karnataka,2024-07-29,Instagram,Standard
C102419,Meera Patel,Male,21.0,Visakhapatnam,Andhra Pradesh,2024-11-01,Instagram,Standard
C102420,Ananya Kumar,Male,58.0,Pune,Maharashtra,2024-07-07,Google Ads,Standard
C102421,Rahul Kumar,Male,51.0,Hyderabad,Telangana,2025-07-07,Referral,Basic
C102422,Aarav Sharma,Male,28.0,Chennai,Tamil Nadu,2024-03-16,Google Ads,Standard
C102423,Sai Rao,Male,28.0,Ahmedabad,Gujarat,2025-08-26,Organic Search,Basic
C102424,Aditya Sharma,Male,63.0,Delhi,Delhi,2024-09-11,Google Ads,Standard
C102425,Divya Kumar,Male,30.0,Delhi,Delhi,2025-02-13,Google Ads,Premium
C102426,Rohan Reddy,Female,19.0,Kolkata,West Bengal,2024-04-25,Instagram,Standard
C102427,Rahul Kumar,Female,19.0,Pune,Maharashtra,2024-10-08,Google Ads,Basic
C102428,Meera Patel,Other,28.0,Kakinada,Andhra Pradesh,2025-07-04,Organic Search,Basic
C102429,Ananya Gupta,Male,48.0,Mumbai,Maharashtra,2024-07-16,Email,Standard
C102430,Nikhil Das,Male,39.0,Mumbai,Maharashtra,2024-04-06,Google Ads,Basic
C102431,Priya Das,Female,53.0,Bengaluru,Karnataka,2025-01-16,Referral,Standard
C102432,Vihaan Singh,Male,29.0,Kolkata,West Bengal,2024-04-28,Google Ads,Standard
C102433,Arjun Sharma,Female,29.0,Pune,Maharashtra,2024-08-17,Organic Search,Premium
C102434,Vihaan Rao,Female,37.0,Delhi,Delhi,2024-11-24,Google Ads,Standard
C102435,Kavya Reddy,Female,56.0,Kolkata,West Bengal,2025-02-15,Organic Search,Standard
C102436,Meera Sharma,Male,42.0,Delhi,Delhi,2025-04-11,Instagram,Premium
C102437,Sanjay Rao,Male,54.0,Bengaluru,Karnataka,2025-05-08,Google Ads,Premium
C102438,Kavya Kumar,Female,22.0,Pune,Maharashtra,2025-09-08,Referral,Standard
C102439,Sai Patel,Male,37.0,Chennai,Tamil Nadu,2024-02-18,Instagram,Standard
C102440,Kavya Das,Female,38.0,Chennai,Tamil Nadu,2024-09-21,Referral,Standard
C102441,Rohan Kumar,Female,21.0,Chennai,Tamil Nadu,2024-01-01,Referral,Standard
C102442,Sanjay Das,Male,33.0,Kakinada,Andhra Pradesh,2024-01-07,Instagram,Premium
C102443,Sai Naidu,Male,31.0,Mumbai,Maharashtra,2024-06-03,YouTube,Premium
C102444,Sanjay Das,Male,39.0,Mumbai,Maharashtra,2025-03-12,Instagram,Standard
C102445,Kavya Rao,Male,25.0,Pune,Maharashtra,2025-10-14,Organic Search,Basic
C102446,Ananya Sharma,Female,30.0,Hyderabad,Telangana,2025-07-18,Referral,Standard
C102447,Vihaan Naidu,Female,64.0,Bengaluru,Karnataka,2025-04-16,Google Ads,Standard
C102448,Sai Rao,Female,24.0,Pune,Maharashtra,2025-07-22,Instagram,Basic
C102449,Meera Rao,Male,57.0,Pune,Maharashtra,2024-05-05,Email,Basic
C102450,Sanjay Singh,Male,44.0,Kolkata,West Bengal,2025-09-05,Organic Search,Standard
C102451,Vihaan Patel,Female,21.0,Bengaluru,Karnataka,2025-10-11,Email,Basic
C102452,Sai Patel,Female,37.0,Visakhapatnam,Andhra Pradesh,2024-03-10,Google Ads,Standard
C102453,Sneha Singh,Female,42.0,Chennai,Tamil Nadu,2024-12-09,Instagram,Standard
C102454,Aarav Sharma,Female,31.0,Bengaluru,Karnataka,2025-08-28,Organic Search,Standard
C102455,Aditya Varma,Female,30.0,Delhi,Delhi,2024-12-13,Organic Search,Standard
C102456,Sai Gupta,Male,52.0,Mumbai,Maharashtra,2025-09-05,Google Ads,Basic
C102457,Rohan Kumar,Male,19.0,Chennai,Tamil Nadu,2025-11-13,Organic Search,Premium
C102458,Vihaan Varma,Female,62.0,Chennai,Tamil Nadu,2024-12-12,Email,Standard
C102459,Meera Varma,Male,33.0,Chennai,Tamil Nadu,2024-02-13,Referral,Premium
C102460,Rahul Singh,Female,36.0,Chennai,Tamil Nadu,2024-09-05,Email,Standard
C102461,Arjun Patel,Male,24.0,Kakinada,Andhra Pradesh,2024-06-06,Instagram,Standard
C102462,Kiran Das,Male,60.0,Kakinada,Andhra Pradesh,2024-12-12,Instagram,Standard
C102463,Arjun Varma,Male,28.0,Chennai,Tamil Nadu,2025-03-03,Organic Search,Basic
C102464,Ananya Kumar,Female,56.0,Kakinada,Andhra Pradesh,2024-12-04,YouTube,Premium
C102465,Vihaan Singh,Female,33.0,Visakhapatnam,Andhra Pradesh,2024-05-22,Referral,Premium
C102466,Rahul Naidu,Male,19.0,Visakhapatnam,Andhra Pradesh,2024-08-07,Instagram,Standard
C102467,Sai Sharma,Male,37.0,Mumbai,Maharashtra,2025-05-11,Instagram,Standard
C102468,Meera Patel,Male,43.0,Chennai,Tamil Nadu,2024-01-20,Referral,Premium
C102469,Ananya Naidu,Male,40.0,Delhi,Delhi,2024-06-05,Email,Standard
C102470,Priya Das,Female,65.0,Hyderabad,Telangana,2025-10-13,Instagram,Standard
C102471,Sanjay Kumar,Male,42.0,Hyderabad,Telangana,2024-03-13,Instagram,Standard
C102472,Kavya Singh,Male,55.0,Kolkata,West Bengal,2024-10-29,Organic Search,Basic
C102473,Rahul Rao,Male,,Chennai,Tamil Nadu,2024-05-31,Instagram,Standard
C102474,Vihaan Das,Female,24.0,Visakhapatnam,Andhra Pradesh,2024-03-17,Google Ads,Standard
C102475,Divya Naidu,Female,41.0,Kolkata,West Bengal,2024-11-04,Organic Search,Standard
C102476,Nikhil Naidu,Female,44.0,Hyderabad,Telangana,2025-01-15,Instagram,Basic
C102477,Meera Patel,Female,38.0,Visakhapatnam,Andhra Pradesh,2024-05-08,Google Ads,Basic
C102478,Kiran Naidu,Female,54.0,Chennai,Tamil Nadu,2024-02-26,Instagram,Standard
C102479,Priya Singh,Male,64.0,Pune,Maharashtra,2024-04-08,Google Ads,Standard
C102480,Divya Rao,Female,21.0,Kakinada,Andhra Pradesh,2025-04-20,YouTube,Standard
C102481,Kiran Reddy,Female,21.0,Kolkata,West Bengal,2025-09-20,Email,Premium
C102482,Rahul Das,Male,31.0,Hyderabad,Telangana,2024-05-11,Instagram,Standard
C102483,Nikhil Rao,Female,46.0,Bengaluru,Karnataka,2024-08-21,Instagram,Standard
C102484,Priya Das,Female,20.0,Chennai,Tamil Nadu,2024-09-07,Google Ads,Standard
C102485,Aarav Naidu,Female,27.0,Hyderabad,Telangana,2024-09-20,Organic Search,Standard
C102486,Kavya Sharma,Male,37.0,Bengaluru,Karnataka,2024-06-27,Organic Search,Standard
C102487,Aarav Varma,Male,36.0,Ahmedabad,Gujarat,2024-02-10,Email,Basic
C102488,Priya Varma,Female,58.0,Bengaluru,Karnataka,2025-01-18,Instagram,Basic
C102489,Rohan Singh,Male,44.0,Bengaluru,Karnataka,2024-09-17,YouTube,Standard
C102490,Arjun Naidu,Male,59.0,Pune,Maharashtra,2024-09-06,Organic Search,Standard
C102491,Kavya Patel,Male,54.0,Hyderabad,Telangana,2024-07-12,Google Ads,Standard
C102492,Meera Naidu,Male,37.0,Mumbai,Maharashtra,2025-11-09,Google Ads,Standard
C102493,Rahul Varma,Female,64.0,Kakinada,Andhra Pradesh,2025-03-21,Google Ads,Standard
C102494,Nikhil Singh,Female,58.0,Kolkata,West Bengal,2024-11-01,Referral,Premium
C102495,Sneha Singh,Female,41.0,Kakinada,Andhra Pradesh,2024-05-29,Google Ads,Basic
C102496,Sai Reddy,Male,58.0,Delhi,Delhi,2025-08-07,Instagram,Standard
C102497,Arjun Kumar,Male,30.0,Kolkata,West Bengal,2025-10-10,Email,Standard
C102498,Rahul Sharma,Male,27.0,Mumbai,Maharashtra,2024-01-24,Email,Standard
C102499,Vihaan Patel,Male,55.0,Delhi,Delhi,2025-11-09,Google Ads,Basic
C102500,Sai Das,Female,55.0,Bengaluru,Karnataka,2025-05-25,Referral,Standard
C102501,Sanjay Reddy,Male,28.0,Visakhapatnam,Andhra Pradesh,2024-03-13,Instagram,Standard
C102502,Vihaan Varma,Male,54.0,Bengaluru,Karnataka,2025-07-03,Google Ads,Standard
C102503,Kavya Das,Female,42.0,Mumbai,Maharashtra,2024-03-19,Organic Search,Standard
C102504,Aditya Kumar,Female,44.0,Chennai,Tamil Nadu,2024-02-07,Referral,Standard
C102505,Priya Patel,Male,58.0,Chennai,Tamil Nadu,2024-03-25,YouTube,Basic
C102506,Arjun Kumar,Female,25.0,Delhi,Delhi,2024-12-01,Email,Standard
C102507,Sanjay Das,Female,37.0,Delhi,Delhi,2025-03-28,Organic Search,Standard
C102508,Arjun Das,Female,31.0,Mumbai,Maharashtra,2024-10-24,Google Ads,Premium
C102509,Vihaan Singh,Female,44.0,Kakinada,Andhra Pradesh,2024-03-30,Instagram,Standard
C102510,Sneha Singh,Male,25.0,Pune,Maharashtra,2024-05-25,YouTube,Basic
C102511,Vihaan Varma,Male,23.0,Kakinada,Andhra Pradesh,2025-09-14,Email,Standard
C102512,Aditya Naidu,Male,51.0,Kakinada,Andhra Pradesh,2025-12-03,YouTube,Basic
C102513,Vihaan Reddy,Female,20.0,Kolkata,West Bengal,2025-07-04,Email,Premium
C102514,Nikhil Reddy,Female,38.0,Visakhapatnam,Andhra Pradesh,2024-03-16,Google Ads,Basic
C102515,Sanjay Naidu,Female,65.0,Bengaluru,Karnataka,2025-08-21,Instagram,Standard
C102516,Sai Reddy,Female,65.0,Kakinada,Andhra Pradesh,2025-05-20,Google Ads,Basic
C102517,Rohan Naidu,Male,26.0,Chennai,Tamil Nadu,2025-01-19,Referral,Standard
C102518,Kavya Patel,Male,62.0,Ahmedabad,Gujarat,2024-04-14,YouTube,Standard
